sensor0,sensor1,sensor2,target
730.42352149982,298.5725264273686,843.8346709267471,198.54129572353486
300.88233638806355,299.30440569844376,850.0545035350004,34.37512812454082
842.1233269229681,301.20807411209864,849.065777727604,199.9996653903722
651.2637147177953,300.69649523527363,846.4442552542077,192.56451076441616
744.7964288740523,300.5811786925761,847.6805112425278,198.91095816001484
740.442963565484,300.59910572316545,843.9208187065611,198.89199363653827
803.5037140818346,298.558050762871,848.2101105956843,199.9106470290819
301.12687983822644,298.87477763657677,848.9540512087397,35.58906228556589
737.194887328066,300.22862533180495,844.9528855855741,198.74873716413683
647.1559220506257,300.00075544096325,845.6855271581749,192.17515332949392
299.8512866619666,299.8492043437027,850.236617350362,33.275067351497256
647.372964489556,298.0201663775835,845.5379638579967,192.21818591826067
842.4683218086191,300.53927959826797,845.7068944111248,199.99996603270895
647.3052196497911,300.73360639634825,844.9001313817985,192.28515383452483
645.5039686571419,299.1211053553906,842.9671967753063,192.30056782353577
645.78397199851,300.57097660213645,845.8185451927593,191.9958504994653
646.6493671929084,301.33643541864853,844.0836592080711,192.30395213339236
646.5448090196893,299.952919423223,845.0164468519919,192.1820054956616
300.487939078844,300.6738981031614,841.9183067528309,41.28139699060699
546.2794143825691,301.25030161098573,849.6613379980106,172.0765482767862
814.3078881134659,302.1691602932134,845.1307548669251,199.97071676272216
747.268129771571,300.7589141218667,844.7491018662473,199.07368317117894
299.11545214378725,299.5188117437288,848.0952831591301,34.54908718646243
759.4171062581072,300.7936974247506,845.9813053708592,199.35134324376523
814.3552725727611,299.1403017682842,851.2939575538613,199.94959840370512
818.3813936072784,301.05801665086784,850.6785851039922,199.96631052248588
844.1813118405973,301.1494494516736,845.0590397701371,199.99999932379285
845.9513339249687,303.44877422743184,848.6653739472765,199.99998000834526
652.3705238746965,302.106745967428,846.7689731071259,192.65353543144408
846.278020150281,303.0849445778973,845.5431012627674,200.00000039693393
651.4038707606692,300.5774776486216,844.851205645813,192.76083871625312
653.0429980585795,300.00038062077937,849.5029031074553,192.41733639621089
846.878707798903,300.1067459656093,849.2223963568813,199.99998712640922
727.7957153281994,300.504022934939,845.8862482047285,198.3531833584842
739.7268444540282,296.41060661955345,843.2899327471666,198.88925343621318
300.58416210679206,300.1737825794184,845.8214662395609,37.90982713436358
843.0195354875849,300.27956753084896,845.2588626781679,199.9999887707006
843.6852986935322,298.9815102188959,845.2220810677557,199.99999637058096
846.3806797186926,298.3948353800528,846.026353535661,200.0000000444846
843.8881051482178,300.95655461022204,842.7309443829997,200.0000015494626
849.5260780977308,300.3487123034695,848.0706112136068,200.00000308323754
846.6921570676583,298.69533836572344,848.8800596410795,199.9999895266905
841.1378163991319,299.5682988656457,844.9230001458259,199.9999457673408
841.6998821663868,296.78646284281047,840.6741744420083,200.00000107912282
845.2325460759113,298.0516797954247,844.4816571138982,200.0000004233769
842.5048139079112,300.8837911896544,846.4826151781691,199.99993705963655
844.5759143852649,301.104334667484,847.1060943141377,199.99998380226762
847.6541148858355,302.0331291654998,845.5901121580245,200.00000879287302
843.7225187051487,301.0816313134778,847.0696524700434,199.99996250104144
844.7204636145374,301.0835220842037,847.3666893412704,199.99998146977632
847.7316998749026,300.22725529779063,844.9606744884103,200.0000212775448
847.9815512960857,298.78470681451904,845.075202257848,200.0000245495372
845.9888269856064,302.73127922026197,849.0348809932476,199.99997173735537
848.6449525911747,299.0701755176162,846.4392413622148,200.0000107311425
847.9720888464856,300.0191564207289,849.5540070812954,199.9999960413045
850.1202234496438,298.8899645012398,846.8678445905366,200.00003440356028
847.1390745162844,302.0140089588255,815.1830656803639,200.03263304484017
845.5818515681976,298.9643948866422,740.0965309879152,201.17375128636402
846.5821837894566,300.31263088032637,846.2295350666202,200.00000004385578
847.5681175148607,301.623667825578,548.5929939617878,226.72422761738676
846.8525333474854,300.1076163131024,820.9937514664881,200.01729116235788
845.2009713328598,300.68707703876214,802.1265728189778,200.0799204030012
846.2637247169653,299.30735295157655,297.73679584246395,365.0417651557284
845.0046003418437,302.0567525027585,844.4849380635143,200.0000001403342
842.7288063348225,296.00573367405855,626.5917932184475,210.0968856190858
842.3716458425563,300.01769265117474,300.3458278604148,359.24284226497446
842.2855567184278,297.8628192211808,799.1009212624309,200.08053557681114
841.4879801850834,297.5181659326776,697.8447999440385,202.96384191339155
847.4511617215505,301.4637998221898,696.1319106231407,203.46483493575553
847.5558916629772,298.86200270295114,465.23281431293947,255.8845218697075
843.3737105188138,299.3879887927691,818.607742820908,200.01519028444923
846.0667258058867,300.68690730458735,817.4360325459387,200.02346905443576
848.4988345529838,301.35528563195004,820.0434636384716,200.02304054528213
845.3580676905962,300.24310541373694,630.0027024043521,209.98773677944092
845.1751029783001,298.57762082788355,726.2869631676364,201.68041130921137
844.7517887630801,300.75498144517206,298.12842247433645,363.3294791389345
847.1896829266847,301.7009018827615,702.4184904369994,203.03421572780957
847.646137735795,301.73287866946555,706.7165598746095,202.79902290979987
847.3539291785496,304.45018215001284,373.142784830466,306.63880460757593
845.4458083795861,301.2647532097411,633.4508436166618,209.52744910503938
849.1754906857589,299.65669708198817,725.6469837186619,201.88495756227564
848.1667877324861,300.8272511540283,301.88204520249997,363.02612774156364
845.7063540153016,300.428147755986,848.1961103529599,199.99998456628276
847.0420797524764,300.4201594035108,701.1658329238403,203.10422893820552
849.608352818626,300.14318515492096,834.1808028048132,200.00367190037068
844.957022289333,299.86526685780154,812.5841267155417,200.0339269359607
847.182264214653,300.19798386526423,849.9968083591804,199.99997770414177
843.3167120357035,300.83563956039086,711.3912439178205,202.29607426882453
845.2817224200226,297.8624926431605,813.359555175012,200.0325294788672
844.0110218245052,298.10665366438155,574.656858132179,219.5420931848049
844.1989503096418,302.0267940193798,725.5085390606667,201.67204092815214
844.5608225899418,301.00182459571994,298.88826461546455,362.4786644677928
845.1273503066326,300.0557144301863,682.8719572770254,204.2716673203066
844.3675015463496,298.8640680930421,685.9394242504201,203.97645850387318
846.6944991392836,300.8994008368208,299.53248776753594,363.81279185829055
846.5437214912766,300.6126862126454,845.903039276631,200.0000002629832
847.6183862697804,301.11532211380245,628.5068312136619,210.5195180535843
846.2377871512085,301.2612617128153,725.385085389264,201.76509909222185
848.563724953888,300.61878033311757,807.2459032141079,200.07053623144807
848.5332182369244,303.33962125491894,299.0103214606855,365.9424043011871
851.5775037699534,302.79281388794175,611.553637553493,213.82812449232728
845.0484477771746,303.8821517256347,728.9252400970882,201.56587493218612
852.2052897981334,300.7468465426626,802.6330913210944,200.12181886240552
844.292873098779,303.6589296437301,430.5017495016035,270.85059643872603
847.9064509581922,299.6125716355377,702.7936816969487,203.05574345444123
849.6897059423063,299.51530762500914,704.5909499564781,203.0548582772132
849.860426279154,299.96190359750597,298.74170816677173,367.3923031119512
847.7963910199436,297.59624487296145,846.8751987381348,200.00000078171936
845.9867525356627,299.4765333502545,728.9653653873332,201.60249146658117
844.8310555418894,297.55991580981123,802.9747569091343,200.07333013130756
845.392645857737,300.06978722191064,850.277187744094,199.999883460939
847.519402158355,298.7422439957374,298.1852974919121,365.7714313269101
844.6344485400059,299.41579570806147,844.478757999588,200.00000000377386
843.4354212216258,300.6581441286647,422.79144180795373,274.429316706731
845.3206288188895,299.13309828539354,700.3984523048979,203.043718917724
844.74207157819,301.01813915112535,809.9454066329055,200.0421320765072
847.3084236550818,298.1289019425744,297.7379027988148,365.98555194419646
846.8588456085965,300.8702022076448,837.2516550990395,200.00088672552153
843.4482357764592,298.79490371801796,777.5764957528443,200.28582315374172
846.9055151027277,300.4615369776711,297.4636687833413,365.8689893945849
848.2568383605126,299.99964400848813,686.4158222055354,204.23902316396462
850.4596202029193,299.8593104386366,300.5901547489823,366.25656801201535
845.9598437844927,299.03509387231065,299.45510308799635,363.22316726309305
843.9988071050869,300.33234621326153,844.1164285785533,199.99999999837272
847.5946989834287,302.39553960585005,299.5553759249277,364.602021157463
848.3629695068569,301.5218949894343,847.8480380678302,200.00000013653633
850.0032463981818,300.9552445636891,852.5515699554124,199.99998345130672
851.0079639159565,301.4246743043743,303.1404387877427,364.44727264751305
849.4411742345671,301.37307851263307,847.4426687154693,200.00000798207964
846.1122075701709,300.3800930002679,847.0284834603755,199.99999923073003
847.9837965760242,297.8768697663238,300.2252944678421,364.34911951730714
848.8885422082695,299.0464316250104,844.5497696473733,200.00008167716496
847.797274418488,299.9092802871831,847.2260380455899,200.0000001864007
846.2815036844077,302.8154055859113,842.3540805139311,200.00006057913865
845.3482929790207,300.4475748637371,299.2118304112317,362.89341153000726
850.5799460678785,300.7671734723503,850.2297638108237,200.00000004294202
846.1039258110143,298.00758677208677,851.895594616526,199.999805727577
845.0706050974403,302.10102432103537,849.9059881304621,199.99988694425224
846.4683366170475,297.39461808554813,300.11872179875616,363.0842135698365
848.836415697446,299.86983692904585,849.6854118932375,199.99999938804817
842.3445878235428,300.2316445348947,850.7742605664596,199.99940099265976
850.0916647918428,300.8464072112638,847.4296369465918,200.00001886417348
847.4700118900469,303.38820959545626,297.840043128747,366.03942252335776
844.5925998609941,299.67632517510594,846.906021913767,199.99998761874656
848.3974532371828,300.2507560450118,849.0599588301606,199.99999970921724
847.7278996153906,299.79277367679566,847.2829157874305,200.0000000881115
