sensor0,sensor1,sensor2,target
844.1031355358592,847.9094399798812,844.1675660939892,199.99999999973252
823.7309149990941,819.3534104515252,822.7595498785633,200.00000091653175
837.2374048693974,836.2954863834459,834.9207465383545,200.00001243328708
847.6981492315989,849.5892340206302,848.6755186663813,199.99999906636685
857.5350546314031,860.7424828840648,860.5743088981654,199.99997192620623
856.6674369660602,858.2875491040952,856.3716482933024,200.00000002587882
851.2380106502828,853.8075091598686,854.4962817150798,199.99996540911806
852.4655353996719,849.9910873571567,849.5177483381055,200.00002561464404
844.653084552821,847.2999001745297,846.0010492074329,199.99999755073648
843.9911707636753,842.1402535045771,841.455233975983,200.0000163085471
844.4211365054201,846.1305087347755,847.3570846979812,199.99997469273788
845.0665520721175,841.8533802799321,843.5782423351851,200.0000032967041
843.8958267768816,842.436423092832,849.0997689254385,199.9998590719704
843.2890304990949,844.4792264197845,840.6775835893279,200.00001780916688
839.0337359606073,846.0797153982879,839.9722908016729,199.99999917324095
847.0126067254942,848.1595433552162,841.1258463078176,200.00020399949068
846.1786789991207,849.7563748701375,849.2142383409245,199.9999720284726
845.9934775598135,843.2724185534694,847.0919798474351,199.9999986744293
847.5405476468414,845.9339887920805,849.8048067169607,199.99998839144007
847.5173798331737,847.7052206490637,847.2028445598305,200.00000003111774
847.0653758682661,840.223263583869,846.6118239397274,200.00000009329986
851.6497626754743,850.1488196827532,849.4741037106919,200.00001029846416
844.6096256299949,849.9295851609459,847.1067997461873,199.99998442792545
846.518696255814,850.8851949994421,849.120191895197,199.99998239365098
845.3936297280103,845.4803845087856,852.1919163059631,199.99968580562603
848.2617460862544,847.1059670335294,849.7206408304149,199.99999689492654
847.6089925903202,844.8483995031726,847.5785380809873,200.00000000002825
847.8960021556932,848.0592127202319,845.6731661053487,200.00001098303315
849.9132309386382,844.9789429264976,845.4993524720599,200.0000859926065
845.0439553175809,846.0419954989281,845.0725429674461,199.99999999997664
840.6525920874058,843.46163745032,845.2925793794419,199.9999001034768
844.4125480449319,844.4859963385671,848.464240956226,199.99993348653624
843.8536770363967,845.1462479070202,841.0703485014786,200.00002156221717
840.4081582511259,844.4352957375064,847.245347714711,199.99968038081184
844.2558390937523,844.8277077054571,845.6556633191647,199.9999972570334
842.8779965027425,843.4159923221484,846.686531086742,199.99994475745083
843.2589451421927,846.7694979779244,846.6233107699376,199.99996191889323
846.3691929396648,844.9557891775438,845.0578106321234,200.00000225521504
846.5112462580024,841.9779848277943,844.6365262748784,200.000006588844
846.3676092904302,848.271831528786,844.533933660603,200.00000616548917
849.2498350020045,850.2542544491464,846.1561368655263,200.00002960968635
844.1192860861714,844.2268206339003,843.908783495557,200.00000000932766
847.4587372740758,844.9211322012884,843.4316469507323,200.00006530916204
846.9159968819808,848.9399415476145,847.7114267647011,199.9999994967246
847.1629463170378,849.5622876038968,850.2060468473968,199.99997181948672
848.2310933198534,844.9389670006236,848.0314780233723,200.00000000795393
846.2120368988144,845.4582505952258,848.2415066686239,199.99999164112637
849.5238717995227,848.6429669997303,848.0796189241963,200.0000030125185
848.3498100148096,849.0776294282168,848.5066024104691,199.99999999614545
848.8610691264764,843.4477491562852,847.0400294772044,200.0000060389051
846.7193945575781,845.8081102667871,845.1927017412469,200.0000035584018
846.6138181083994,846.0604738171494,848.2398448269848,199.9999957008457
845.554573397051,848.191544539387,846.2469179692685,199.99999966813087
847.961479831694,846.4362419820214,849.2632211568673,199.99999779415964
842.7250802947534,842.3141217364331,847.1465681230167,199.9999135618822
839.1933954637244,843.2148530643028,843.6877221466475,199.9999092192197
844.7732321341057,842.3265605801458,845.0746343345717,199.99999997261963
844.2449680103318,843.9643376811686,843.8146515140373,200.00000007968268
843.2551072923986,845.0786311638735,841.8093060010017,200.00000302221827
846.2344834268196,841.0402807160599,844.3506452325412,200.0000066854523
843.2407108700316,845.8548483418898,843.8372407450847,199.9999997877261
846.8470532168899,846.1765566726593,844.8006067086055,200.00000857040197
847.6854164766797,845.5460198669682,844.7660174656078,200.00002488171836
842.765514476752,842.3898799482407,840.2507347887708,200.00001590376067
841.5620020416806,848.1411629030166,844.9047974239226,199.99996264666518
849.618584724425,845.3203258890939,844.199348210223,200.00015915281207
849.170701779574,846.2636683438537,842.8743577894043,200.00024961193148
