4.589723924033140001e+00,4.589723482055060089e+00,4.589723040076978400e+00,4.589722598098899375e+00,4.589722156120817687e+00,4.589721714142738662e+00,4.589721272164659638e+00,0.000000000000000000e+00
9.280024609824165438e+00,9.280024484035241272e+00,9.280024358246322436e+00,9.280024232457401823e+00,9.280024106668481210e+00,9.280023980879560597e+00,9.280023855090639984e+00,0.000000000000000000e+00
2.482830338767058009e+01,2.483072283740493091e+01,2.483314228713929950e+01,2.483556173687366453e+01,2.483798118660802956e+01,2.484040063634239104e+01,2.484282008607675252e+01,0.000000000000000000e+00
6.023477953756117387e+00,6.025406078355815431e+00,6.027334202955513476e+00,6.029262327555212408e+00,6.031190452154911341e+00,6.033118576754611162e+00,6.035046701354307430e+00,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
4.393584362826021272e-01,4.396377682034520173e-01,4.399171001243020185e-01,4.401964320451519641e-01,4.404757639660018542e-01,4.407550958868518554e-01,4.410344278077018010e-01,0.000000000000000000e+00
2.152330926048322990e+00,5.774211897738259935e+00,5.775430744270030559e+00,5.776649590801800294e+00,5.777868437333569140e+00,5.779087283865337987e+00,5.780306130397107722e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.247356444118826069e+00,6.367828195502636568e+00,6.493265641988222647e+00,6.618703088473806950e+00,6.744140534959393918e+00,6.869577981444977333e+00,6.995015427930562524e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.227938422146813480e-01,7.649848260712810433e-01,8.071758099278807386e-01,8.493667937844805449e-01,8.915577776410801292e-01,9.337487614976799355e-01,9.759397453542796308e-01,0.000000000000000000e+00
3.703228549250016766e+00,3.737383463323852961e+00,1.397785676696911494e+01,1.415011263349423665e+01,1.432236850001936013e+01,1.449462436654448183e+01,1.466688023306960531e+01,2.000000000000000000e+00
3.805014088953708740e-01,4.287014480838174935e-01,4.769014872722640574e-01,5.251015264607107325e-01,5.733015656491572409e-01,6.215016048376037494e-01,6.697016440260504799e-01,0.000000000000000000e+00
3.366385407763847315e+00,3.405847682046696967e+00,1.228211093251944597e+01,1.248031925671661035e+01,1.267852758091377297e+01,1.287673590511093735e+01,1.307494422930809641e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.937788031937230926e+00,1.990344977399791215e+00,5.226618772570468252e+00,5.490014224202001358e+00,5.753409675833532688e+00,6.016805127465065794e+00,6.280200579096597124e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
5.973597456122933247e-01,6.588004836090595173e-01,7.202412216058255989e-01,7.816819596025917916e-01,8.431226975993578732e-01,9.045634355961239548e-01,9.660041735928901474e-01,0.000000000000000000e+00
3.663159658337492797e+00,3.713439755733926706e+00,1.394282833375461728e+01,1.419648960806775584e+01,1.445015088238088374e+01,1.470381215669401520e+01,1.495747343100714311e+01,2.000000000000000000e+00
4.621732624108176174e-02,1.115236883977323012e-01,1.768300505543828616e-01,2.421364127110334219e-01,3.074427748676840100e-01,3.727491370243345425e-01,4.380554991809850751e-01,0.000000000000000000e+00
3.104279565463579527e+00,3.158053526602104810e+00,1.108807474499052326e+01,1.135764835031935149e+01,1.162722195564817973e+01,1.189679556097700974e+01,1.216636916630583620e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.807635936739313776e+00,1.870347180657399910e+00,1.933058424575485823e+00,4.994293048321411632e+00,5.308822750533509272e+00,5.623352452745606023e+00,5.937882154957703662e+00,2.000000000000000000e+00
1.761975530615013774e+00,1.811980906305507899e+00,1.861986281996002468e+00,4.577806623403441577e+00,4.828813040955846070e+00,5.079819458508247898e+00,5.330825876060652391e+00,2.000000000000000000e+00
1.780361713976925664e+00,1.822216118793642314e+00,4.337188964028597660e+00,4.547277312164624163e+00,4.757365660300648003e+00,4.967454008436671842e+00,5.177542356572695681e+00,2.000000000000000000e+00
1.799522433620814432e+00,1.834460489061081390e+00,4.363624558937136300e+00,4.538983861794518404e+00,4.714343164651896956e+00,4.889702467509277284e+00,5.065061770366656724e+00,2.000000000000000000e+00
1.822536113456422413e+00,1.851540130413256602e+00,4.418933993253626902e+00,4.564488639041727858e+00,4.710043284829828814e+00,4.855597930617927993e+00,5.001152576406027173e+00,2.000000000000000000e+00
1.851152651586758457e+00,1.875071661382551325e+00,4.510502794498490786e+00,4.630511954421933751e+00,4.750521114345377605e+00,4.870530274268819682e+00,4.990539434192264423e+00,0.000000000000000000e+00
9.294606169820681885e+00,9.317226003302412352e+00,9.339845836784139266e+00,9.362465670265871509e+00,9.385085503747600200e+00,9.407705337229330667e+00,9.430325170711059357e+00,0.000000000000000000e+00
5.681039215497966310e+00,5.704206556726974853e+00,2.503789656095371896e+01,2.516060061299187467e+01,2.528330466503002327e+01,2.540600871706817188e+01,2.552871276910633114e+01,0.000000000000000000e+00
2.001831434672320054e+00,2.024390743337077136e+00,2.046950052001833775e+00,5.359876363385656539e+00,5.472933184082954483e+00,5.585990004780255092e+00,5.699046825477554812e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
4.521439605915076321e+00,4.593794943874623726e+00,4.666150281834170244e+00,1.921771060486728544e+01,1.958965418779215639e+01,1.996159777071703090e+01,2.033354135364190185e+01,2.000000000000000000e+00
4.376132733539181419e-01,5.189166841283245901e-01,6.002200949027313159e-01,6.815235056771379307e-01,7.628269164515445455e-01,8.441303272259509383e-01,9.254337380003576641e-01,0.000000000000000000e+00
2.513451127044329159e+00,2.579074441472883450e+00,2.644697755901436853e+00,8.553854458463215238e+00,8.882057374814561257e+00,9.210260291165907276e+00,9.538463207517255071e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.689455912893427642e-02,9.287215879062547808e-02,1.688497584523167006e-01,2.448273581140078814e-01,3.208049577756990622e-01,0.000000000000000000e+00
2.612136506813584447e+00,2.674196238655973001e+00,2.736255970498360668e+00,8.994758693877558997e+00,9.305167159590183701e+00,9.615575625302808405e+00,9.925984091015434885e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
6.726416608964838062e-01,7.424844637551940574e-01,8.123272666139044196e-01,8.821700694726145597e-01,9.520128723313249219e-01,1.113967308130112688e-01,4.676660578901661869e-01,0.000000000000000000e+00
3.438209844933598713e+00,3.495115629646072808e+00,3.552021414358546014e+00,1.312283670982657569e+01,1.340907193097564765e+01,1.369530715212472494e+01,1.398154237327380400e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.513492348697452750e+00,1.579716892472571743e+00,1.645941436247690071e+00,3.581718255185556643e+00,3.914785747387896198e+00,4.247853239590233976e+00,4.580920731792574863e+00,0.000000000000000000e+00
4.281832730623742478e+00,4.335750677371073003e+00,4.389668624118401752e+00,1.756702604163219306e+01,1.784208314835406384e+01,1.811714025507593462e+01,1.839219736179779829e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,5.048276844154317433e-02,0.000000000000000000e+00
2.334021592800553879e+00,2.398311939405789683e+00,2.462602286011025932e+00,7.637070570365111166e+00,7.958632151232051477e+00,8.280193732098988235e+00,8.601755312965927658e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
4.288222623629573960e-01,4.999878337857378563e-01,5.711534052085183166e-01,6.423189766312988880e-01,7.134845480540793483e-01,7.846501194768598086e-01,8.558156908996403800e-01,0.000000000000000000e+00
3.212025645050182732e+00,3.270085007987286296e+00,3.328144370924389417e+00,1.197377860642971648e+01,1.226511622281507208e+01,1.255645383920042057e+01,1.284779145558577440e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.353754260110215046e+00,1.420809718885469586e+00,1.487865177660724791e+00,2.796153098758610511e+00,3.134038581256399336e+00,3.471924063754188605e+00,3.809809546251975210e+00,0.000000000000000000e+00
4.157214315133905380e+00,4.211914362210824159e+00,4.266614409287742937e+00,1.689630599156855340e+01,1.717457929004779160e+01,1.745285258852702270e+01,1.773112588700626802e+01,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
2.284478652017356559e+00,2.349289956951446712e+00,2.414101261885535976e+00,7.397758856628148472e+00,7.721955523589211445e+00,8.046152190550275307e+00,8.370348857511338281e+00,2.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
4.522339521981060817e-01,5.237407731530381305e-01,5.952475941079701238e-01,6.667544150629022282e-01,7.382612360178342215e-01,8.097680569727662148e-01,8.812748779276980970e-01,0.000000000000000000e+00
