1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.293920020925911074e-01,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
7.179561314047999687e-01,1.095513486449412183e-01,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.106712405977323233e+00,6.213752936755446710e-01,1.360381813737659706e-01,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.335960333147445667e+00,9.490365314833911770e-01,5.621127298193369093e-01,1.751889281552826694e-01,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.440949576978548308e+00,1.132660629445997991e+00,8.243716819134478957e-01,5.160827343808978007e-01,2.077937868483477057e-01,1.000000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.524002963601148952e+00,1.278437861927982810e+00,1.032872760254816891e+00,7.873076585816508599e-01,5.417425569084846071e-01,2.961774552353185763e-01,5.061235356215255249e-02,0.000000000000000000e+00
1.590671126507302802e+00,1.395168387306455093e+00,1.199665648105607385e+00,2.083641657372780481e-02,8.086601697039121905e-01,6.131574305030644823e-01,4.176546913022168295e-01,0.000000000000000000e+00
1.644230700246834820e+00,1.488662957745938709e+00,1.333095215245042597e+00,8.885094861084924522e-01,1.099009207680490263e-01,8.663919877423533755e-01,7.108242452414571533e-01,0.000000000000000000e+00
1.692587403482067376e+00,1.568468208553363663e+00,1.444349013624659728e+00,1.581782707930149190e+00,9.626057917906835071e-01,3.434288756512180463e-01,9.478722339098443195e-01,0.000000000000000000e+00
1.727306117907198235e+00,1.628634501107672605e+00,1.529962884308146753e+00,2.135982913365177094e+00,1.643715328683149179e+00,1.151447744001119267e+00,6.591801593190885766e-01,0.000000000000000000e+00
1.755228818393006041e+00,1.676822230682336379e+00,1.598415642971665829e+00,2.579054097728844752e+00,2.187817322402756393e+00,1.796580547076667811e+00,1.405343771750582116e+00,0.000000000000000000e+00
1.777691860285123493e+00,1.715414793010789918e+00,1.653137725736456121e+00,2.933236360128716580e+00,2.622415044542885987e+00,2.311593728957052285e+00,2.000772413371222580e+00,0.000000000000000000e+00
1.795767056636169867e+00,1.746321490382749309e+00,1.696875924129328528e+00,3.216293692077854427e+00,2.969458214646991223e+00,2.722622737216125799e+00,2.475787259785261263e+00,0.000000000000000000e+00
1.810314562580272568e+00,1.771071909129626754e+00,1.731829255678980939e+00,3.442441612469840262e+00,3.246498393370951252e+00,3.050555174272063574e+00,2.854611955173175009e+00,0.000000000000000000e+00
1.822025065909850472e+00,1.790891487785893021e+00,1.759757909661935127e+00,3.623065460703667640e+00,3.467582444450846957e+00,3.312099428198028495e+00,3.156616411945208256e+00,0.000000000000000000e+00
1.833881104910499493e+00,1.809187729046892068e+00,1.784494353183285087e+00,3.779327954188546723e+00,3.655989256223726169e+00,3.532650558258906059e+00,3.409311860294085950e+00,0.000000000000000000e+00
1.848231127684576869e+00,1.828650392384005618e+00,1.809069657083433924e+00,3.927996229849835874e+00,3.830184651075011271e+00,3.732373072300185779e+00,3.634561493525361620e+00,0.000000000000000000e+00
1.866885694671306384e+00,1.851362127916106770e+00,1.835838561160906934e+00,1.820314994405707765e+00,4.004586168120873424e+00,3.927038451801889263e+00,3.849490735482903769e+00,0.000000000000000000e+00
1.897161117447893730e+00,1.884817154419736740e+00,1.872473191391579306e+00,1.860129228363422316e+00,4.190200054359112691e+00,4.128731694648424266e+00,4.067263334937736730e+00,0.000000000000000000e+00
1.928154342407787158e+00,1.918370740121932316e+00,1.908587137836077252e+00,1.898803535550222410e+00,4.395138577032720484e+00,4.346424247296955201e+00,4.297709917561192583e+00,0.000000000000000000e+00
1.966346459353734977e+00,1.958592705910162657e+00,1.950838952466590337e+00,1.943085199023017795e+00,4.625045497539669093e+00,4.586443890855356642e+00,4.547842284171045968e+00,0.000000000000000000e+00
2.012010751972611367e+00,2.005865866975113043e+00,1.999720981977614720e+00,1.993576096980116619e+00,4.883451026215285928e+00,4.852865160625326801e+00,4.822279295035368563e+00,0.000000000000000000e+00
